TIMESTAMP,STARTING_DATETIME,MIDPOINT_DATETIME,ENDING_DATETIME,NET_CARBON_DIOXIDE_FLUX,GPP,RECO,SENSIBLE_HEAT_FLUX,LATENT_HEAT_FLUX,EVAPOTRANSPIRATION,SOIL_HEAT_FLUX,NET_RADIATION,INCOMING_SHORTWAVE_RADIATION,OUTGOING_SHORTWAVE_RADIATION,INCOMING_LONGWAVE_RADIATION,OUTGOING_LONGWAVE_RADIATION,AIR_TEMPERATURE,SOIL_TEMPERATURE,AIR_PRESSURE,RELATIVE_HUMIDITY,VAPOUR_PRESSURE_DEFICIT,RAINFALL,SOIL_MOISTURE,WIND_SPEED,WIND_DIRECTION,NET_CARBON_DIOXIDE_FLUX_FLAG,SENSIBLE_HEAT_FLUX_FLAG,LATENT_HEAT_FLUX_FLAG,EVAPOTRANSPIRATION_FLAG
UTC,local,local,local,micromol/m2/s,micromol/m2/s,micromol/m2/s,micromol/m2/s,micromol/m2/s,mm,W/m2,W/m2,W/m2,W/m2,W/m2,W/m2,deg C,deg C,kPa,%,kPa,mm,fraction,m/s,degrees,Dimensionless,Dimensionless,Dimensionless,Dimensionless
11/02/2024 19:15,11/02/2024 14:00,11/02/2024 14:15,11/02/2024 14:30,-0.6036,1.5939,0.9903,7.0229,69.6554,0.0513,11.2381,76.8668,91.1642,13.3682,411.3515,412.2807,19.755,17.9399,100.4,92.8156,0.1654,0,0.265,3.4171,159.3132,0,0,0,0
11/02/2024 19:45,11/02/2024 14:30,11/02/2024 14:45,11/02/2024 15:00,-0.0154,0.993,0.9776,-0.5832,31.8468,0.0234,11.5025,53.3541,63.4876,10.1159,409.4617,409.4792,19.4962,18,100.4,93.9379,0.1374,0.25,0.265,2.2045,168.3455,0,0,0,0
11/02/2024 20:15,11/02/2024 15:00,11/02/2024 15:15,11/02/2024 15:30,0.1758,0.789,0.9648,10.977,62.1752,0.0458,11.6769,96.9687,117.1253,18.7173,408.6926,410.1319,19.2339,18,100.3256,96.4401,0.0794,0.01,0.2656,2.7843,156.4852,0,0,0,0
11/02/2024 20:45,11/02/2024 15:30,11/02/2024 15:45,11/02/2024 16:00,0.955,0.0096,0.9646,16.4977,94.1653,0.0693,11.0119,161.0392,194.9623,31.6671,411.4147,413.6708,19.3705,18.0333,100.2006,96.6715,0.0749,0,0.2657,3.2416,153.9452,0,0,0,0
11/02/2024 21:15,11/02/2024 16:00,11/02/2024 16:15,11/02/2024 16:30,-1.9874,2.96,0.9726,26.5708,73.8843,0.0544,9.5948,153.6096,186.1129,30.9444,412.8323,414.3912,19.7744,18.1561,100.1445,93.3475,0.1535,0,0.2657,3.7059,154.5097,0,0,0,0
11/02/2024 21:45,11/02/2024 16:30,11/02/2024 16:45,11/02/2024 17:00,-0.9568,1.9288,0.972,10.161,49.2359,0.0363,7.9735,84.8438,102.3522,17.0065,411.8707,412.3727,19.9011,18.2783,100.1627,92.2828,0.1793,0,0.2655,3.606,168.7198,0,0,0,0
11/02/2024 22:15,11/02/2024 17:00,11/02/2024 17:15,11/02/2024 17:30,0.4862,0.4835,0.9696,-3.1859,15.801,0.0116,6.5231,34.1081,40.3599,6.7792,411.3479,410.8205,19.9739,18.3,100.2,91.7926,0.1915,0,0.2655,2.663,165.3266,0,0,0,0
11/02/2024 22:45,11/02/2024 17:30,11/02/2024 17:45,11/02/2024 18:00,-0.8474,1.8127,0.9653,-5.3828,8.2344,0.0061,5.3682,21.8325,24.7385,4.388,411.337,409.855,19.9828,18.2617,100.2528,91.9847,0.1871,0,0.2653,2.9267,166.2247,0,0,0,0
11/02/2024 23:15,11/02/2024 18:00,11/02/2024 18:15,11/02/2024 18:30,-0.998,1.9592,0.9612,-8.1861,-13.2969,-0.0098,4.5905,5.9321,3.7543,0.6831,411.1682,408.3074,20,18.1989,100.2344,91.2327,0.2049,0,0.2651,2.0125,161.319,0,0,0,0
11/02/2024 23:45,11/02/2024 18:30,11/02/2024 18:45,11/02/2024 19:00,0.0022,0.9559,0.958,-13.1348,130.5975,0.0962,4.254,3.239,-0.165,0.0246,410.7782,407.3496,19.8622,18.1012,100.2161,92.9067,0.1644,0,0.2649,2.4188,154.4133,0,0,0,0
12/02/2024 00:15,11/02/2024 19:00,11/02/2024 19:15,11/02/2024 19:30,0.1696,0.7902,0.9598,-15.1333,-2.0793,-0.0009,8.8446,3.2101,-0.824,0.1358,410.6353,406.4653,19.8867,18.0184,100.2,94.2242,0.1341,0,0.2647,2.871,153.0306,0,0,0,0
12/02/2024 00:45,11/02/2024 19:30,11/02/2024 19:45,11/02/2024 20:00,3.5674,-2.6064,0.961,-15.0694,-6.63,-0.0027,16.0952,3.2725,-0.1378,0.0949,411.1313,407.6261,19.8938,17.9323,100.2094,95.1378,0.1129,0,0.2646,2.9316,147.7831,0,0,0,0
12/02/2024 01:15,11/02/2024 20:00,11/02/2024 20:15,11/02/2024 20:30,0.4219,0.5427,0.9646,-11.3879,-0.6368,-0.0003,7.497,1.4859,-1.2377,0.4453,411.4613,408.2924,19.9789,17.9,100.2439,95.0114,0.1165,0.04,0.2646,2.6886,156.795,0,0,0,0
12/02/2024 01:45,11/02/2024 20:30,11/02/2024 20:45,11/02/2024 21:00,-0.3449,1.3071,0.9621,-6.8418,-0.3998,-0.0002,8.6512,0.8499,-0.7421,0.7956,410.2598,407.8722,19.8661,17.8939,100.3,96.9606,0.0705,1.35,0.2675,1.8107,182.2119,0,0,0,0
12/02/2024 02:15,11/02/2024 21:00,11/02/2024 21:15,11/02/2024 21:30,0.2422,0.716,0.9582,-8.7794,-1.629,-0.0007,3.6077,1.2111,-0.4254,0.5872,409.7976,407.5739,19.7033,17.8234,100.3,98.872,0.0259,0.04,0.2741,1.9379,164.1953,0,0,0,0
12/02/2024 02:45,11/02/2024 21:30,11/02/2024 21:45,11/02/2024 22:00,2.7792,-1.8142,0.965,-13.2791,-3.2902,-0.0013,8.653,1.5817,-0.3648,0.5963,411.0142,408.4714,19.895,17.8,100.3,99.1068,0.0208,0,0.2764,2.6015,167.1273,0,0,0,0
12/02/2024 03:15,11/02/2024 22:00,11/02/2024 22:15,11/02/2024 22:30,1.9261,-0.9568,0.9693,-9.0228,-1.4761,-0.0006,-0.4882,2.5394,-0.4095,0.2951,411.5781,408.3341,20,17.8,100.3,98.7251,0.0298,0,0.2771,1.9009,163.6282,0,0,0,0
12/02/2024 03:45,11/02/2024 22:30,11/02/2024 22:45,11/02/2024 23:00,1.5566,-0.5896,0.967,-7.9378,-4.4761,-0.0018,-3.8128,2.9312,-0.5409,0.1299,411.0796,407.4776,19.8934,17.8,100.3,98.7565,0.0289,0,0.2772,1.7708,158.1164,0,0,0,0
12/02/2024 04:15,11/02/2024 23:00,11/02/2024 23:15,11/02/2024 23:30,1.614,-0.6527,0.9613,-12.8222,-5.8964,-0.0024,0.4991,2.3219,-1.2757,0.2421,409.3778,405.5381,19.6767,17.785,100.2328,99.0044,0.0228,0,0.277,2.1629,144.6365,0,0,0,0
12/02/2024 04:45,11/02/2024 23:30,11/02/2024 23:45,12/02/2024 00:00,3.2439,-2.2865,0.9575,-9.0904,-5.3743,-0.0022,9.7879,2.8453,-0.638,0.1196,408.7669,405.1639,19.5195,17.7,100.2206,99.1128,0.0201,0,0.2767,1.5361,142.3691,0,0,0,0
12/02/2024 05:15,12/02/2024 00:00,12/02/2024 00:15,12/02/2024 00:30,0.0039,0.9517,0.9556,-9.6035,-1.5599,-0.0006,7.9445,2.4163,-0.1703,0.2221,408.7885,405.9798,19.4272,17.7,100.2,99.3462,0.0148,0,0.2764,2.1037,151.133,0,0,0,0
12/02/2024 05:45,12/02/2024 00:30,12/02/2024 00:45,12/02/2024 01:00,2.4891,-1.5307,0.9584,-7.0355,-1.6962,-0.0007,6.1961,2.6021,0.0126,0.1554,409.1037,406.3588,19.4861,17.6312,100.2,98.9594,0.0236,0,0.2761,1.7537,147.0722,0,0,0,0
12/02/2024 06:15,12/02/2024 01:00,12/02/2024 01:15,12/02/2024 01:30,-0.034,0.9937,0.9597,-5.1918,1.2658,0.0005,6.3641,2.8457,0.0652,0.1237,409.1162,406.2119,19.4956,17.6028,100.2,98.8478,0.0261,0,0.2756,1.644,143.5637,0,0,0,0
12/02/2024 06:45,12/02/2024 01:30,12/02/2024 01:45,12/02/2024 02:00,0.0816,0.8792,0.9608,-6.2586,-0.2844,-0.0001,8.0745,1.74,-0.5437,0.3135,409.1191,406.522,19.5,17.6006,100.18,98.9683,0.0234,0.03,0.2755,2.2319,150.7411,0,0,0,0
12/02/2024 07:15,12/02/2024 02:00,12/02/2024 02:15,12/02/2024 02:30,4.2718,-3.3114,0.9604,-10.9657,-6.857,-0.0028,8.2167,1.6179,-0.3221,0.3373,409.0108,406.7334,19.4544,17.6,100.1011,99.2195,0.0176,0,0.2753,2.6323,161.1997,0,0,0,0
12/02/2024 07:45,12/02/2024 02:30,12/02/2024 02:45,12/02/2024 03:00,1.2141,-0.2495,0.9646,-10.5108,0.0739,0,6.7027,1.2818,-0.5661,0.4055,409.4325,407.1791,19.5572,17.6244,100.0939,98.8034,0.0272,0.06,0.275,3.3221,159.343,0,0,0,0
12/02/2024 08:15,12/02/2024 03:00,12/02/2024 03:15,12/02/2024 03:30,0.9811,-0.0173,0.9638,-13.1783,2.3483,0.0009,4.2598,1.2835,-0.487,0.3277,409.0661,406.9679,19.5,17.6883,100.0094,98.9883,0.0229,0,0.2749,3.3859,163.8228,0,0,0,0
12/02/2024 08:45,12/02/2024 03:30,12/02/2024 03:45,12/02/2024 04:00,0.1373,0.827,0.9643,-18.0282,-5.3231,-0.0022,6.0983,1.1702,-0.7159,0.3886,408.831,406.5563,19.4839,17.7,99.9839,98.9373,0.0241,0,0.2745,4.3298,168.3401,0,0,0,0
12/02/2024 09:15,12/02/2024 04:00,12/02/2024 04:15,12/02/2024 04:30,0.9486,0.0198,0.9684,-18.6803,-3.8523,-0.0016,11.808,1.5795,-0.4157,0.4443,409.4152,406.9756,19.585,17.7,99.9011,98.6429,0.0309,0,0.2742,3.8233,174.9361,0,0,0,0
12/02/2024 09:45,12/02/2024 04:30,12/02/2024 04:45,12/02/2024 05:00,3.377,-2.3988,0.9782,-19.2225,-4.7355,-0.0019,13.149,2.1576,0.2144,0.5588,410.9584,408.4565,19.8677,17.7,99.9,97.5997,0.0557,0,0.2739,3.9126,177.8998,0,0,0,0
12/02/2024 10:15,12/02/2024 05:00,12/02/2024 05:15,12/02/2024 05:30,1.9846,-0.9935,0.9911,-22.4639,-5.1668,-0.0021,7.4194,2.7925,0.3681,0.5685,412.5841,409.5912,20.2505,17.7,99.895,95.5853,0.1048,0,0.2736,3.8559,179.8746,0,0,0,0
12/02/2024 10:45,12/02/2024 05:30,12/02/2024 05:45,12/02/2024 06:00,0.5233,0.4678,0.9911,-17.6141,-4.3376,-0.0018,7.3317,1.576,-0.565,0.6565,411.9182,409.1207,20.2184,17.7088,99.9,95.5707,0.105,2.14,0.2745,3.1064,184.7405,0,0,0,0
12/02/2024 11:15,12/02/2024 06:00,12/02/2024 06:15,12/02/2024 06:30,2.1427,-1.1605,0.9822,-7.9147,-4.3128,-0.0018,-1.7412,1.5734,-0.2064,0.6551,410.1371,407.7022,19.8989,17.8,99.8828,97.8821,0.0492,0.73,0.2872,1.0383,194.8284,0,0,0,0
12/02/2024 11:45,12/02/2024 06:30,12/02/2024 06:45,12/02/2024 07:00,1.6676,-0.6878,0.9798,-5.7138,-2.3948,-0.001,83.2228,1.4319,-0.4356,0.5788,409.9517,407.5054,19.7917,17.8,99.8,98.5748,0.0329,0.72,0.2987,1.4506,157.0219,0,0,0,0
12/02/2024 12:15,12/02/2024 07:00,12/02/2024 07:15,12/02/2024 07:30,3.215,-2.2344,0.9806,-21.396,-13.2584,-0.0054,158.389,0.7871,-0.2674,0.8679,410.3328,408.4105,19.7861,17.8,99.8,99.1824,0.0189,1.31,0.3055,2.856,168.0567,0,0,0,0
12/02/2024 12:45,12/02/2024 07:30,12/02/2024 07:45,12/02/2024 08:00,-3.591,4.5816,0.9906,-6.1355,20.2812,0.0083,44.5055,0.5511,-0.2125,1.0344,411.4526,409.6545,20.0728,17.8099,99.7672,98.4088,0.0374,3.27,0.3096,3.3381,179.4944,0,0,0,0
12/02/2024 13:15,12/02/2024 08:00,12/02/2024 08:15,12/02/2024 08:30,-2.9025,3.894,0.9915,-33.8078,22.0621,0.009,43.2483,0.9844,0.1523,0.4675,411.8298,410.5302,20.0706,17.9,99.785,99.5259,0.0111,17.08,0.3113,2.6472,188.6569,0,0,0,0
12/02/2024 13:45,12/02/2024 08:30,12/02/2024 08:45,12/02/2024 09:00,-0.4955,1.4847,0.9891,-22.0277,-27.8308,-0.0114,-35.5318,1.7562,0.6661,0.2205,411.6571,410.3465,19.9611,17.9799,99.8,99.9699,0.0007,21.47,0.3117,1.9907,153.4889,0,0,0,0
12/02/2024 14:15,12/02/2024 09:00,12/02/2024 09:15,12/02/2024 09:30,1.3514,-0.3669,0.9845,147.8269,76.4951,0.4236,-287.617,0.6316,1.1115,0.2495,408.283,408.5134,19.7827,18.096,99.9188,98.9589,0.0224,27.48,0.3122,4.1205,337.3385,1,0,1,0
12/02/2024 14:45,12/02/2024 09:30,12/02/2024 09:45,12/02/2024 10:00,0.6883,0.1569,0.8452,-30.5684,-8.8449,0.0126,-189.2991,0.8591,2.0123,0.1319,383.7859,384.8073,15.3011,18.1706,100.0139,97.3404,0.0475,25.3,0.3127,8.3669,20.3277,0,0,0,0
12/02/2024 15:15,12/02/2024 10:00,12/02/2024 10:15,12/02/2024 10:30,0.3635,0.4638,0.8273,22.574,28.3132,0.01,24.1701,3.9879,5.4405,0.3456,381.4046,382.5116,14.6962,17.8852,100.0756,97.468,0.0423,10.46,0.3139,8.5855,40.0424,0,0,0,0
12/02/2024 15:45,12/02/2024 10:30,12/02/2024 10:45,12/02/2024 11:00,19.3447,-18.5172,0.8275,-9.4085,388.5635,0.1596,12.5591,34.7612,41.8401,5.1812,381.8712,383.7688,14.6776,17.4139,99.489,97.3097,0.0422,3.83,0.3091,7.2444,56.4095,0,0,0,0
12/02/2024 16:15,12/02/2024 11:00,12/02/2024 11:15,12/02/2024 11:30,-1.6264,2.4641,0.8377,33.5596,0.1182,0.0002,-30.2823,20.2138,24.9927,3.1398,383.3834,385.0225,14.9772,17.274,100.0584,97.8828,0.036,3.28,0.3161,6.2848,57.6914,0,0,0,0
12/02/2024 16:45,12/02/2024 11:30,12/02/2024 11:45,12/02/2024 12:00,10.0459,-9.2066,0.8393,-51.0587,12.898,0.0052,42.322,19.8073,24.1529,3.0878,384.019,385.2768,15,17.1268,99.9889,98.4504,0.0264,6.53,0.3161,5.6131,56.2287,0,0,0,0
12/02/2024 17:15,12/02/2024 12:00,12/02/2024 12:15,12/02/2024 12:30,8.7618,-7.9195,0.8423,-37.3829,28.3204,0.0115,119.1347,30.6231,37.6292,4.8385,384.6078,386.7754,15.0711,16.9817,99.98,98.9317,0.0183,1.24,0.3168,5.7212,68.0732,0,0,0,0
12/02/2024 17:45,12/02/2024 12:30,12/02/2024 12:45,12/02/2024 13:00,14.2972,-13.4461,0.8511,27.8808,-20.9612,-0.0087,77.5787,144.9724,179.2116,24.7944,383.1256,392.5705,15.3238,16.9,99.8311,98.4052,0.0278,0,0.3174,4.9956,75.7307,0,1,0,0
12/02/2024 18:15,12/02/2024 13:00,12/02/2024 13:15,12/02/2024 13:30,-5.6365,6.4954,0.8589,39.9635,-49.3186,-0.0201,-0.5533,102.8468,132.021,18.1723,381.5905,392.5922,15.5483,17.016,99.73,95.6816,0.0762,0,0.3167,4.8397,81.0929,0,0,0,0
12/02/2024 18:45,12/02/2024 13:30,12/02/2024 13:45,12/02/2024 14:00,-1.1596,2.023,0.8634,-4.4107,-10.5625,-0.0043,1.9842,104.7785,128.2073,16.3491,387.463,394.5426,15.6622,17.1238,99.7217,94.5863,0.0963,0,0.3161,4.252,88.983,0,0,0,0
12/02/2024 19:15,12/02/2024 14:00,12/02/2024 14:15,12/02/2024 14:30,1.3557,-0.4835,0.8722,23.283,-5.4491,-0.0022,57.6857,118.4153,145.0978,18.5961,388.9846,397.0711,15.9144,17.2288,99.7078,94.3289,0.1025,0,0.3157,3.2001,94.4011,0,0,0,0
12/02/2024 19:45,12/02/2024 14:30,12/02/2024 14:45,12/02/2024 15:00,-2.9579,3.8433,0.8854,37.594,24.5458,0.01,6.2179,114.5709,141.8913,17.4784,389.9215,399.7635,16.3083,17.3599,99.6984,93.7228,0.1163,0,0.3136,2.8044,99.4263,0,0,0,0
12/02/2024 20:15,12/02/2024 15:00,12/02/2024 15:15,12/02/2024 15:30,-2.2756,3.1676,0.8919,28.7384,58.0297,0.0237,-33.9789,86.0112,108.3878,12.5813,390.2224,400.0176,16.4855,17.5377,99.6278,94.3291,0.1063,0,0.3045,1.9561,97.7247,0,0,0,0
12/02/2024 20:45,12/02/2024 15:30,12/02/2024 15:45,12/02/2024 16:00,-1.6926,2.5858,0.8932,15.024,10.7055,0.0044,-3.8616,72.7292,91.2697,11.0647,391.6888,399.1646,16.4978,17.6311,99.6,96.0509,0.0741,0,0.2983,2.1963,106.6418,0,0,0,0
12/02/2024 21:15,12/02/2024 16:00,12/02/2024 16:15,12/02/2024 16:30,1.3323,-0.4352,0.8971,5.2088,-3.6622,-0.0015,-5.739,31.1157,39.84,3.7392,392.9352,397.9203,16.5917,17.7,99.6,97.0849,0.055,0,0.2947,1.9453,141.6436,0,0,0,0
12/02/2024 21:45,12/02/2024 16:30,12/02/2024 16:45,12/02/2024 17:00,1.3805,-0.4818,0.8987,4.4024,-9.4301,-0.0038,6.1558,28.686,37.8667,4.6045,392.8038,397.38,16.615,17.7,99.6,97.9621,0.0385,0,0.2921,1.7192,143.0994,0,0,0,0
12/02/2024 22:15,12/02/2024 17:00,12/02/2024 17:15,12/02/2024 17:30,0.3319,0.5747,0.9066,3.3791,4.8984,0.002,-8.3327,33.7648,47.5552,7.0576,392.7008,399.4336,16.8361,17.7,99.5889,98.0284,0.0378,0,0.2899,1.2035,160.8612,0,0,0,0
12/02/2024 22:45,12/02/2024 17:30,12/02/2024 17:45,12/02/2024 18:00,0.6304,0.2823,0.9127,-0.1567,2.8382,0.0012,-27.8432,0.9216,17.3168,2.7973,383.7713,397.3692,17,17.7,99.5889,98.0438,0.0379,0,0.2882,1.1506,177.5221,0,0,0,0
12/02/2024 23:15,12/02/2024 18:00,12/02/2024 18:15,12/02/2024 18:30,1.0888,-0.1752,0.9135,-2.7051,-0.254,-0.0001,-32.1912,-20.4108,7.3406,1.7277,368.6385,394.6621,16.9967,17.6245,99.5761,98.8677,0.0219,0,0.2868,1.0431,197.6936,0,0,0,0
12/02/2024 23:45,12/02/2024 18:30,12/02/2024 18:45,12/02/2024 19:00,1.2344,-0.3253,0.9092,-1.1763,-4.2466,-0.0017,-14.2385,-34.9933,-1.0229,0.4433,356.5738,390.1009,16.8311,17.5478,99.6,99.6349,0.007,0,0.2856,0.7644,214.3574,0,0,0,0
13/02/2024 00:15,12/02/2024 19:00,12/02/2024 19:15,12/02/2024 19:30,1.4224,-0.5091,0.9133,4.1139,33.7856,0.0248,-2.6606,-35.976,-1.3374,0.536,357.3528,391.4554,16.9338,17.4029,99.6,100,0,0.02,0.2847,1.8493,234.4775,0,0,0,0
13/02/2024 00:45,12/02/2024 19:30,12/02/2024 19:45,12/02/2024 20:00,-2.3086,3.2519,0.9433,-18.9348,-7.9938,-0.0059,-3.8803,-7.7776,-1.4221,1.8408,392.7214,397.2361,17.8437,17.295,99.6683,96.8744,0.0648,0.21,0.2845,2.4362,261.9558,0,0,0,0
13/02/2024 01:15,12/02/2024 20:00,12/02/2024 20:15,12/02/2024 20:30,-1.4031,2.3621,0.959,-26.4396,51.8525,0.0381,-7.5587,-24.7172,-2.9059,1.5941,374.9839,395.2012,18.3044,17.205,99.7128,90.0916,0.2085,0,0.2838,3.331,276.7246,0,0,0,0
13/02/2024 01:45,12/02/2024 20:30,12/02/2024 20:45,12/02/2024 21:00,4.1506,-3.2043,0.9463,-68.0632,167.5084,0.123,-12.8288,-58.3983,-2.5739,0.8636,334.44,389.4008,17.8785,17.1362,99.7866,76.4244,0.4816,0,0.2829,4.6943,277.8981,0,0,0,0
13/02/2024 02:15,12/02/2024 21:00,12/02/2024 21:15,12/02/2024 21:30,-0.8074,1.7028,0.8954,-66.572,-4.324,-0.0032,-17.6895,-73.4322,-3.6249,0.368,311.1423,380.5815,16.2597,16.9624,99.8905,70.7085,0.5408,0,0.2818,4.5724,290.0515,0,0,0,0
13/02/2024 02:45,12/02/2024 21:30,12/02/2024 21:45,12/02/2024 22:00,-0.3156,1.1691,0.8535,-27.5142,-3.4354,-0.0025,-20.8919,-79.171,-4.1547,0.6365,300.4065,374.7862,14.9163,16.6979,99.9311,71.824,0.4781,0,0.2812,3.1138,294.2713,0,0,0,0
13/02/2024 03:15,12/02/2024 22:00,12/02/2024 22:15,12/02/2024 22:30,-0.0351,0.8694,0.8343,-28.0963,-9.4992,-0.007,-22.7178,-84.0542,-4.3345,0.851,292.9066,371.7754,14.2845,16.4063,100,73.5463,0.4307,0,0.2806,3.0344,285.9458,0,0,0,0
13/02/2024 03:45,12/02/2024 22:30,12/02/2024 22:45,12/02/2024 23:00,3.0815,-2.2658,0.8157,-25.8712,-6.6963,-0.0049,-23.5652,-83.7462,-4.3837,0.8991,290.9692,369.4327,13.6729,16.1268,100,76.5591,0.3669,0,0.28,2.9376,296.7296,0,0,0,0
13/02/2024 04:15,12/02/2024 23:00,12/02/2024 23:15,12/02/2024 23:30,3.1611,-2.353,0.8081,-36.1326,17.4715,0.0128,-22.9493,-84.8364,-4.0355,0.8716,288.0271,367.9565,13.4078,15.8696,100.0611,73.9695,0.4002,0,0.2796,4.1686,301.687,0,0,0,0
13/02/2024 04:45,12/02/2024 23:30,12/02/2024 23:45,13/02/2024 00:00,3.1377,-2.3432,0.7945,-19.9116,-0.6558,-0.0005,-21.3436,-44.6147,-2.3292,0.5386,326.9479,368.6949,12.9528,15.6112,100.1,74.979,0.3736,0,0.2791,3.1266,294.2874,0,0,0,0
13/02/2024 05:15,13/02/2024 00:00,13/02/2024 00:15,13/02/2024 00:30,5.365,-4.574,0.7909,-9.9555,20.8851,0.0153,-21.1195,-19.4419,-0.919,0.2401,351.8969,370.1797,12.8145,15.4323,100.1222,74.3855,0.3788,0,0.2786,3.6476,293.1271,0,0,0,0
13/02/2024 05:45,13/02/2024 00:30,13/02/2024 00:45,13/02/2024 01:00,3.9643,-3.1789,0.7854,-9.8472,21.4353,0.0157,-23.6491,-26.1858,-1.3351,0.1553,344.0918,368.7872,12.6145,15.3129,100.1789,72.8719,0.396,0,0.2782,3.6838,299.5686,0,0,0,0
13/02/2024 06:15,13/02/2024 01:00,13/02/2024 01:15,13/02/2024 01:30,0.8108,-0.0475,0.7632,-27.3602,66.6463,0.0487,-26.9464,-81.2092,-4.1475,0.1527,284.1018,361.0108,11.8875,15.1689,100.2,68.8411,0.4329,0.02,0.2776,4.5568,306.6295,0,0,0,0
13/02/2024 06:45,13/02/2024 01:30,13/02/2024 01:45,13/02/2024 02:00,1.1981,-0.4771,0.721,-29.6082,24.6101,0.0179,-28.0833,-88.2538,-4.56,0.6786,271.8725,354.8878,10.5179,14.9429,100.2844,69.951,0.3822,0,0.2772,3.6887,306.1351,0,0,0,0
13/02/2024 07:15,13/02/2024 02:00,13/02/2024 02:15,13/02/2024 02:30,2.585,-1.8754,0.7096,-21.0491,16.4558,0.012,-26.9851,-40.0044,-1.7864,0.7304,319.1335,356.6211,10.1283,14.6546,100.3,70.4406,0.3661,0.01,0.2767,4.2399,300.8084,0,0,0,0
13/02/2024 07:45,13/02/2024 02:30,13/02/2024 02:45,13/02/2024 03:00,2.119,-1.4052,0.7138,-12.0428,23.4149,0.0171,-25.6335,-19.5889,-0.933,0.2458,340.2341,358.6441,10.24,14.4345,100.3,69.6094,0.3791,0,0.2763,3.8008,287.1748,0,0,0,0
13/02/2024 08:15,13/02/2024 03:00,13/02/2024 03:15,13/02/2024 03:30,1.7908,-1.0851,0.7057,-9.8272,11.6988,0.0085,-24.9754,-34.3071,-1.789,0.2173,324.2723,356.5732,9.9573,14.2656,100.3805,68.455,0.3861,0,0.2758,3.2195,283.861,0,0,0,0
13/02/2024 08:45,13/02/2024 03:30,13/02/2024 03:45,13/02/2024 04:00,2.4018,-1.7054,0.6964,-7.0946,3.3511,0.0024,-24.8768,-24.055,-1.1722,0.4554,333.9086,356.336,9.6384,14.135,100.4,69.4522,0.366,0,0.2755,2.8609,284.9613,0,0,0,0
13/02/2024 09:15,13/02/2024 04:00,13/02/2024 04:15,13/02/2024 04:30,1.8451,-1.1457,0.6994,-9.967,17.5187,0.0128,-24.9768,-23.4025,-0.9855,0.4022,333.9659,355.9808,9.7122,13.9962,100.4316,67.7806,0.388,0,0.2751,4.4997,306.2556,0,0,0,0
13/02/2024 09:45,13/02/2024 04:30,13/02/2024 04:45,13/02/2024 05:00,1.6194,-0.9206,0.6989,-12.3157,21.1737,0.0154,-24.8244,-27.0471,-1.2353,0.2633,329.801,355.3495,9.6734,13.8567,100.495,67.2453,0.3934,0.02,0.2746,4.3064,305.6769,0,0,0,0
13/02/2024 10:15,13/02/2024 05:00,13/02/2024 05:15,13/02/2024 05:30,2.2505,-1.5584,0.6922,-8.6499,14.67,0.0107,-24.9206,-28.402,-1.3661,0.2905,327.8006,354.546,9.4362,13.7212,100.5278,68.8853,0.3678,0,0.2743,3.6996,303.4174,0,0,0,0
13/02/2024 10:45,13/02/2024 05:30,13/02/2024 05:45,13/02/2024 06:00,2.111,-1.4253,0.6857,-6.8012,13.5844,0.0099,-26.2958,-23.3227,-1.152,0.3208,332.6951,354.545,9.2067,13.5851,100.5955,70.4329,0.3442,0,0.2739,3.3462,311.1613,0,0,0,0
13/02/2024 11:15,13/02/2024 06:00,13/02/2024 06:15,13/02/2024 06:30,4.2532,-3.5778,0.6754,-26.5753,-21.5054,-0.0157,-28.4287,-63.3189,-2.6911,0.3217,289.2544,349.5603,8.8534,13.4728,100.6172,69.7866,0.3432,0.05,0.2735,5.7433,326.3261,0,0,0,0
13/02/2024 11:45,13/02/2024 06:30,13/02/2024 06:45,13/02/2024 07:00,4.1718,-3.5138,0.658,-26.8384,-4.2929,-0.0031,-29.5342,-69.767,-3.0017,0.6153,280.4162,346.5663,8.2717,13.2934,100.7,69.6721,0.3314,0.03,0.2732,4.8399,323.9449,0,0,0,0
13/02/2024 12:15,13/02/2024 07:00,13/02/2024 07:15,13/02/2024 07:30,0.5348,0.1118,0.6467,-26.7963,31.5052,0.0229,-28.5617,-82.861,-1.9007,1.3096,263.713,343.3638,7.8818,13.0801,100.7572,71.9245,0.2988,0,0.2728,3.3243,312.3874,0,0,0,0
13/02/2024 12:45,13/02/2024 07:30,13/02/2024 07:45,13/02/2024 08:00,-0.7505,1.3939,0.6434,-15.5621,11.9738,0.0087,-25.3416,-39.831,32.6269,9.9704,283.2245,345.7121,7.7544,12.8657,100.8045,72.1314,0.294,0,0.2726,3.7574,298.0426,0,0,0,0
13/02/2024 13:15,13/02/2024 08:00,13/02/2024 08:15,13/02/2024 08:30,-1.9204,2.573,0.6526,0.6406,30.3107,0.022,-19.8152,9.5452,116.9787,28.4502,270.1531,349.1364,8.0333,12.7245,100.8,70.2933,0.3195,0.01,0.2723,4.5164,311.4103,0,0,0,0
13/02/2024 13:45,13/02/2024 08:30,13/02/2024 08:45,13/02/2024 09:00,-4.9108,5.5749,0.6641,31.4725,43.8624,0.0319,-12.1523,95.7037,196.5028,39.0184,293.7262,355.5069,8.3844,12.6578,100.8833,67.922,0.3532,0,0.272,5.2739,323.9575,0,0,0,0
